Province Id,Province Name,FED Id,FED Name,Winning Pid,Ballots,Candidate Pid,Votes
NL,Newfoundland and Labrador,10006,St. John's East,NDP,41560,GRN,570
NL,Newfoundland and Labrador,10006,St. John's East,NDP,41560,NLFP,347
NL,Newfoundland and Labrador,10007,St. John's South--Mount Pearl,LIB,34531,LIB,14920
NL,Newfoundland and Labrador,10007,St. John's South--Mount Pearl,LIB,34531,NDP,13971
NL,Newfoundland and Labrador,10007,St. John's South--Mount Pearl,LIB,34531,CPC,4324
NL,Newfoundland and Labrador,10007,St. John's South--Mount Pearl,LIB,34531,GRN,643
NL,Newfoundland and Labrador,10007,St. John's South--Mount Pearl,LIB,34531,NLFP,402
NL,Newfoundland and Labrador,10007,St. John's South--Mount Pearl,LIB,34531,IND,179
PE,Prince Edward Island,11001,Cardigan,LIB,19234,LIB,10105
PE,Prince Edward Island,11001,Cardigan,LIB,19234,CPC,5661
PE,Prince Edward Island,11001,Cardigan,LIB,19234,NDP,1556
PE,Prince Edward Island,11001,Cardigan,LIB,19234,IND,1101
PE,Prince Edward Island,11001,Cardigan,LIB,19234,GRN,710
PE,Prince Edward Island,11002,Charlottetown,LIB,17903,LIB,8893
PE,Prince Edward Island,11002,Charlottetown,LIB,17903,CPC,5704
PE,Prince Edward Island,11002,Charlottetown,LIB,17903,NDP,2187
PE,Prince Edward Island,11002,Charlottetown,LIB,17903,GRN,858
PE,Prince Edward Island,11002,Charlottetown,LIB,17903,CHP,124
PE,Prince Edward Island,11003,Egmont,CPC,18576,CPC,8110
PE,Prince Edward Island,11003,Egmont,CPC,18576,LIB,8055
PE,Prince Edward Island,11003,Egmont,CPC,18576,NDP,1670
PE,Prince Edward Island,11003,Egmont,CPC,18576,GRN,626
PE,Prince Edward Island,11004,Malpeque,LIB,18923,LIB,8312
PE,Prince Edward Island,11004,Malpeque,LIB,18923,CPC,7388
PE,Prince Edward Island,11004,Malpeque,LIB,18923,NDP,1819
PE,Prince Edward Island,11004,Malpeque,LIB,18923,GRN,1291
NS,Nova Scotia,12001,Cape Breton--Canso,LIB,36564,LIB,17447
NS,Nova Scotia,12001,Cape Breton--Canso,LIB,36564,CPC,8524
NS,Nova Scotia,12001,Cape Breton--Canso,LIB,36564,NDP,7660
NS,Nova Scotia,12001,Cape Breton--Canso,LIB,36564,GRN,2641
NS,Nova Scotia,12002,Central Nova,CPC,39446,CPC,18240
NS,Nova Scotia,12002,Central Nova,CPC,39446,GRN,12620
NS,Nova Scotia,12002,Central Nova,CPC,39446,NDP,7659
NS,Nova Scotia,12002,Central Nova,CPC,39446,CHP,427
NS,Nova Scotia,12002,Central Nova,CPC,39446,CAP,196
NS,Nova Scotia,12007,Cumberland--Colchester--Musquodoboit Valley,IND,39765,IND,27303
NS,Nova Scotia,12007,Cumberland--Colchester--Musquodoboit Valley,IND,39765,NDP,4874
NS,Nova Scotia,12007,Cumberland--Colchester--Musquodoboit Valley,IND,39765,CPC,3493
NS,Nova Scotia,12007,Cumberland--Colchester--Musquodoboit Valley,IND,39765,LIB,3344
NS,Nova Scotia,12007,Cumberland--Colchester--Musquodoboit Valley,IND,39765,IND,550
NS,Nova Scotia,12003,Dartmouth--Cole Harbour,LIB,40799,LIB,16016
NS,Nova Scotia,12003,Dartmouth--Cole Harbour,LIB,40799,NDP,12793
NS,Nova Scotia,12003,Dartmouth--Cole Harbour,LIB,40799,CPC,9109
NS,Nova Scotia,12003,Dartmouth--Cole Harbour,LIB,40799,GRN,2417
NS,Nova Scotia,12003,Dartmouth--Cole Harbour,LIB,40799,CHP,219
NS,Nova Scotia,12004,Halifax,NDP,45328,NDP,19252
NS,Nova Scotia,12004,Halifax,NDP,45328,LIB,12458
NS,Nova Scotia,12004,Halifax,NDP,45328,CPC,9295
NS,Nova Scotia,12004,Halifax,NDP,45328,GRN,3931
NS,Nova Scotia,12004,Halifax,NDP,45328,ML,162
NS,Nova Scotia,12005,Halifax West,LIB,41369,LIB,17129
NS,Nova Scotia,12005,Halifax West,LIB,41369,NDP,12201
NS,Nova Scotia,12005,Halifax West,LIB,41369,CPC,8708
NS,Nova Scotia,12005,Halifax West,LIB,41369,GRN,2920
NS,Nova Scotia,12005,Halifax West,LIB,41369,CHP,257
NS,Nova Scotia,12006,Kings--Hants,LIB,37846,LIB,16641
NS,Nova Scotia,12006,Kings--Hants,LIB,37846,CPC,9846
NS,Nova Scotia,12006,Kings--Hants,LIB,37846,NDP,8291
NS,Nova Scotia,12006,Kings--Hants,LIB,37846,GRN,2353
NS,Nova Scotia,12006,Kings--Hants,LIB,37846,CHP,528
NS,Nova Scotia,12008,Sackville--Eastern Shore,NDP,39666,NDP,24279
NS,Nova Scotia,12008,Sackville--Eastern Shore,NDP,39666,CPC,8198
NS,Nova Scotia,12008,Sackville--Eastern Shore,NDP,39666,LIB,5018
NS,Nova Scotia,12008,Sackville--Eastern Shore,NDP,39666,GRN,2034
NS,Nova Scotia,12009,South Shore--St. Margaret's,CPC,40173,CPC,14388
NS,Nova Scotia,12009,South Shore--St. Margaret's,CPC,40173,NDP,13456
NS,Nova Scotia,12009,South Shore--St. Margaret's,CPC,40173,LIB,9536
NS,Nova Scotia,12009,South Shore--St. Margaret's,CPC,40173,GRN,2090
NS,Nova Scotia,12009,South Shore--St. Margaret's,CPC,40173,CHP,513
NS,Nova Scotia,12010,Sydney--Victoria,LIB,35280,LIB,17303
NS,Nova Scotia,12010,Sydney--Victoria,LIB,35280,NDP,8559
NS,Nova Scotia,12010,Sydney--Victoria,LIB,35280,CPC,7223
NS,Nova Scotia,12010,Sydney--Victoria,LIB,35280,GRN,1941
NS,Nova Scotia,12011,West Nova,CPC,42315,CPC,16779
NS,Nova Scotia,12011,West Nova,CPC,42315,LIB,15185
NS,Nova Scotia,12011,West Nova,CPC,42315,NDP,7097
NS,Nova Scotia,12011,West Nova,CPC,42315,GRN,2106
NS,Nova Scotia,12011,West Nova,CPC,42315,IND,844
NB,New Brunswick,13001,Acadie--Bathurst,NDP,45441,NDP,25849
NB,New Brunswick,13001,Acadie--Bathurst,NDP,45441,LIB,9850
NB,New Brunswick,13001,Acadie--Bathurst,NDP,45441,CPC,8331
NB,New Brunswick,13001,Acadie--Bathurst,NDP,45441,GRN,904
NB,New Brunswick,13002,Beauséjour,LIB,43480,LIB,20059
NB,New Brunswick,13002,Beauséjour,LIB,43480,CPC,12506
NB,New Brunswick,13002,Beauséjour,LIB,43480,NDP,7242
NB,New Brunswick,13002,Beauséjour,LIB,43480,GRN,3087
NB,New Brunswick,13003,Fredericton,CPC,42474,CPC,17962
NB,New Brunswick,13003,Fredericton,CPC,42474,LIB,13319
NB,New Brunswick,13003,Fredericton,CPC,42474,NDP,6490
NB,New Brunswick,13003,Fredericton,CPC,42474,GRN,4293
NB,New Brunswick,13003,Fredericton,CPC,42474,CAP,168
NB,New Brunswick,13004,Fundy Royal,CPC,33585,CPC,17211
NB,New Brunswick,13004,Fundy Royal,CPC,33585,NDP,7907
NB,New Brunswick,13004,Fundy Royal,CPC,33585,LIB,5773
NB,New Brunswick,13004,Fundy Royal,CPC,33585,GRN,2443
NB,New Brunswick,13005,Madawaska--Restigouche,LIB,34867,LIB,16266
NB,New Brunswick,13005,Madawaska--Restigouche,LIB,34867,CPC,11402
NB,New Brunswick,13005,Madawaska--Restigouche,LIB,34867,NDP,5361
NB,New Brunswick,13005,Madawaska--Restigouche,LIB,34867,GRN,1287
NB,New Brunswick,13006,Miramichi,CPC,29017,CPC,12058
NB,New Brunswick,13006,Miramichi,CPC,29017,LIB,10590
NB,New Brunswick,13006,Miramichi,CPC,29017,NDP,4904
NB,New Brunswick,13006,Miramichi,CPC,29017,GRN,1105
NB,New Brunswick,13007,Moncton--Riverview--Dieppe,LIB,45772,LIB,17797
NB,New Brunswick,13007,Moncton--Riverview--Dieppe,LIB,45772,CPC,16297
NB,New Brunswick,13007,Moncton--Riverview--Dieppe,LIB,45772,NDP,7394
NB,New Brunswick,13007,Moncton--Riverview--Dieppe,LIB,45772,GRN,3998
NB,New Brunswick,13008,New Brunswick Southwest,CPC,30142,CPC,17474
NB,New Brunswick,13008,New Brunswick Southwest,CPC,30142,LIB,5863
NB,New Brunswick,13008,New Brunswick Southwest,CPC,30142,NDP,4958
NB,New Brunswick,13008,New Brunswick Southwest,CPC,30142,GRN,1667
NB,New Brunswick,13009,Saint John,CPC,35032,CPC,13782
NB,New Brunswick,13009,Saint John,CPC,35032,LIB,13285
NB,New Brunswick,13009,Saint John,CPC,35032,NDP,5560
NB,New Brunswick,13009,Saint John,CPC,35032,GRN,1888
NB,New Brunswick,13009,Saint John,CPC,35032,MAR,330
NB,New Brunswick,13010,Tobique--Mactaquac,CPC,31776,CPC,18071
NB,New Brunswick,13010,Tobique--Mactaquac,CPC,31776,LIB,6773
NB,New Brunswick,13010,Tobique--Mactaquac,CPC,31776,NDP,4830
NB,New Brunswick,13010,Tobique--Mactaquac,CPC,31776,GRN,1810
QC,Quebec,24046,Abitibi--Baie-James--Nunavik--Eeyou,BQ,28206,BQ,10995
QC,Quebec,24046,Abitibi--Baie-James--Nunavik--Eeyou,BQ,28206,CPC,8422
QC,Quebec,24046,Abitibi--Baie-James--Nunavik--Eeyou,BQ,28206,LIB,5108
QC,Quebec,24046,Abitibi--Baie-James--Nunavik--Eeyou,BQ,28206,NDP,2276
QC,Quebec,24046,Abitibi--Baie-James--Nunavik--Eeyou,BQ,28206,GRN,928
QC,Quebec,24001,Abitibi--Témiscamingue,BQ,44262,BQ,20929
QC,Quebec,24001,Abitibi--Témiscamingue,BQ,44262,LIB,9055
QC,Quebec,24001,Abitibi--Témiscamingue,BQ,44262,CPC,8267
QC,Quebec,24001,Abitibi--Témiscamingue,BQ,44262,NDP,4151
QC,Quebec,24001,Abitibi--Témiscamingue,BQ,44262,GRN,976
QC,Quebec,24001,Abitibi--Témiscamingue,BQ,44262,IND,302
QC,Quebec,24002,Ahuntsic,BQ,48171,BQ,18815
QC,Quebec,24002,Ahuntsic,BQ,48171,LIB,18392
QC,Quebec,24002,Ahuntsic,BQ,48171,CPC,4937
QC,Quebec,24002,Ahuntsic,BQ,48171,NDP,4276
QC,Quebec,24002,Ahuntsic,BQ,48171,GRN,1228
QC,Quebec,24003,Alfred-Pellan,BQ,54009,BQ,20686
QC,Quebec,24003,Alfred-Pellan,BQ,54009,LIB,15594
QC,Quebec,24003,Alfred-Pellan,BQ,54009,CPC,8662
QC,Quebec,24003,Alfred-Pellan,BQ,54009,NDP,6406
QC,Quebec,24003,Alfred-Pellan,BQ,54009,GRN,1665
QC,Quebec,24003,Alfred-Pellan,BQ,54009,IND,259
QC,Quebec,24004,Argenteuil--Papineau--Mirabel,BQ,55811,BQ,26455
QC,Quebec,24004,Argenteuil--Papineau--Mirabel,BQ,55811,LIB,9984
QC,Quebec,24004,Argenteuil--Papineau--Mirabel,BQ,55811,CPC,9584
QC,Quebec,24004,Argenteuil--Papineau--Mirabel,BQ,55811,NDP,6819
QC,Quebec,24004,Argenteuil--Papineau--Mirabel,BQ,55811,GRN,2055
QC,Quebec,24004,Argenteuil--Papineau--Mirabel,BQ,55811,ML,98
QC,Quebec,24054,Bas-Richelieu--Nicolet--Bécancour,BQ,49974,BQ,26821
QC,Quebec,24054,Bas-Richelieu--Nicolet--Bécancour,BQ,49974,CPC,8904
QC,Quebec,24054,Bas-Richelieu--Nicolet--Bécancour,BQ,49974,LIB,7987
QC,Quebec,24054,Bas-Richelieu--Nicolet--Bécancour,BQ,49974,NDP,4010
QC,Quebec,24054,Bas-Richelieu--Nicolet--Bécancour,BQ,49974,GRN,1334
QC,Quebec,24005,Beauce,CPC,51901,CPC,31883
QC,Quebec,24005,Beauce,CPC,51901,BQ,7143
QC,Quebec,24005,Beauce,CPC,51901,LIB,5270
QC,Quebec,24005,Beauce,CPC,51901,NDP,4352
QC,Quebec,24005,Beauce,CPC,51901,GRN,2436
QC,Quebec,24006,Beauharnois--Salaberry,BQ,54642,BQ,26904
QC,Quebec,24006,Beauharnois--Salaberry,BQ,54642,CPC,10858
QC,Quebec,24006,Beauharnois--Salaberry,BQ,54642,LIB,7995
QC,Quebec,24006,Beauharnois--Salaberry,BQ,54642,NDP,6214
QC,Quebec,24006,Beauharnois--Salaberry,BQ,54642,GRN,1764
QC,Quebec,24007,Beauport--Limoilou,CPC,49794,CPC,17994
QC,Quebec,24007,Beauport--Limoilou,CPC,49794,BQ,15962
QC,Quebec,24007,Beauport--Limoilou,CPC,49794,LIB,7030
QC,Quebec,24007,Beauport--Limoilou,CPC,49794,NDP,5986
QC,Quebec,24007,Beauport--Limoilou,CPC,49794,GRN,1363
QC,Quebec,24007,Beauport--Limoilou,CPC,49794,IND,610
QC,Quebec,24008,Berthier--Maskinongé,BQ,55427,BQ,24945
QC,Quebec,24008,Berthier--Maskinongé,BQ,55427,CPC,12078
QC,Quebec,24008,Berthier--Maskinongé,BQ,55427,LIB,10035
QC,Quebec,24008,Berthier--Maskinongé,BQ,55427,NDP,5684
QC,Quebec,24008,Berthier--Maskinongé,BQ,55427,GRN,1691
QC,Quebec,24009,Bourassa,LIB,40598,LIB,19869
QC,Quebec,24009,Bourassa,LIB,40598,BQ,10145
QC,Quebec,24009,Bourassa,LIB,40598,CPC,5405
QC,Quebec,24009,Bourassa,LIB,40598,NDP,3188
QC,Quebec,24009,Bourassa,LIB,40598,GRN,1166
QC,Quebec,24009,Bourassa,LIB,40598,ML,130
QC,Quebec,24010,Brome--Missisquoi,BQ,50410,BQ,17561
QC,Quebec,24010,Brome--Missisquoi,BQ,50410,LIB,16357
QC,Quebec,24010,Brome--Missisquoi,BQ,50410,CPC,9309
QC,Quebec,24010,Brome--Missisquoi,BQ,50410,NDP,4514
QC,Quebec,24010,Brome--Missisquoi,BQ,50410,GRN,1784
QC,Quebec,24010,Brome--Missisquoi,BQ,50410,IND,354
QC,Quebec,24011,Brossard--La Prairie,LIB,59187,LIB,19103
QC,Quebec,24011,Brossard--La Prairie,LIB,59187,BQ,19034
QC,Quebec,24011,Brossard--La Prairie,LIB,59187,CPC,11062
QC,Quebec,24011,Brossard--La Prairie,LIB,59187,NDP,7452
QC,Quebec,24011,Brossard--La Prairie,LIB,59187,GRN,1816
QC,Quebec,24011,Brossard--La Prairie,LIB,59187,ML,157
QC,Quebec,24012,Chambly--Borduas,BQ,64248,BQ,31773
QC,Quebec,24012,Chambly--Borduas,BQ,64248,LIB,10649
QC,Quebec,24012,Chambly--Borduas,BQ,64248,CPC,9564
QC,Quebec,24012,Chambly--Borduas,BQ,64248,NDP,8998
QC,Quebec,24012,Chambly--Borduas,BQ,64248,GRN,2460
QC,Quebec,24013,Charlesbourg--Haute-Saint-Charles,CPC,50791,CPC,20566
QC,Quebec,24013,Charlesbourg--Haute-Saint-Charles,CPC,50791,BQ,14602
QC,Quebec,24013,Charlesbourg--Haute-Saint-Charles,CPC,50791,LIB,7039
QC,Quebec,24013,Charlesbourg--Haute-Saint-Charles,CPC,50791,NDP,6542
QC,Quebec,24013,Charlesbourg--Haute-Saint-Charles,CPC,50791,GRN,1231
QC,Quebec,24015,Châteauguay--Saint-Constant,BQ,55974,BQ,25086
QC,Quebec,24015,Châteauguay--Saint-Constant,BQ,55974,LIB,10104
QC,Quebec,24015,Châteauguay--Saint-Constant,BQ,55974,CPC,9827
QC,Quebec,24015,Châteauguay--Saint-Constant,BQ,55974,NDP,8261
QC,Quebec,24015,Châteauguay--Saint-Constant,BQ,55974,GRN,1755
QC,Quebec,24016,Chicoutimi--Le Fjord,BQ,48533,BQ,19737
QC,Quebec,24016,Chicoutimi--Le Fjord,BQ,48533,CPC,16680
QC,Quebec,24016,Chicoutimi--Le Fjord,BQ,48533,LIB,6425
QC,Quebec,24016,Chicoutimi--Le Fjord,BQ,48533,NDP,3742
QC,Quebec,24016,Chicoutimi--Le Fjord,BQ,48533,GRN,1193
QC,Quebec,24017,Compton--Stanstead,BQ,49146,BQ,20332
QC,Quebec,24017,Compton--Stanstead,BQ,49146,LIB,10946
QC,Quebec,24017,Compton--Stanstead,BQ,49146,CPC,9445
QC,Quebec,24017,Compton--Stanstead,BQ,49146,NDP,5483
QC,Quebec,24017,Compton--Stanstead,BQ,49146,GRN,2368
QC,Quebec,24018,Drummond,BQ,46426,BQ,17613
QC,Quebec,24018,Drummond,BQ,46426,CPC,11490
QC,Quebec,24018,Drummond,BQ,46426,LIB,7697
QC,Quebec,24018,Drummond,BQ,46426,NDP,7460
QC,Quebec,24018,Drummond,BQ,46426,GRN,1144
QC,Quebec,24019,Gaspésie--Îles-de-la-Madeleine,BQ,36940,BQ,14636
QC,Quebec,24019,Gaspésie--Îles-de-la-Madeleine,BQ,36940,LIB,9840
QC,Quebec,24019,Gaspésie--Îles-de-la-Madeleine,BQ,36940,CPC,8334
QC,Quebec,24019,Gaspésie--Îles-de-la-Madeleine,BQ,36940,NDP,2549
QC,Quebec,24019,Gaspésie--Îles-de-la-Madeleine,BQ,36940,GRN,1136
QC,Quebec,24020,Gatineau,BQ,52556,BQ,15189
QC,Quebec,24020,Gatineau,BQ,52556,NDP,13612
QC,Quebec,24020,Gatineau,BQ,52556,LIB,13193
QC,Quebec,24020,Gatineau,BQ,52556,CPC,8762
QC,Quebec,24020,Gatineau,BQ,52556,GRN,1342
QC,Quebec,24041,Haute-Gaspésie--La Mitis--Matane--Matapédia,BQ,32268,BQ,11984
QC,Quebec,24041,Haute-Gaspésie--La Mitis--Matane--Matapédia,BQ,32268,LIB,11368
QC,Quebec,24041,Haute-Gaspésie--La Mitis--Matane--Matapédia,BQ,32268,CPC,5771
QC,Quebec,24041,Haute-Gaspésie--La Mitis--Matane--Matapédia,BQ,32268,NDP,1497
QC,Quebec,24041,Haute-Gaspésie--La Mitis--Matane--Matapédia,BQ,32268,GRN,1139
QC,Quebec,24041,Haute-Gaspésie--La Mitis--Matane--Matapédia,BQ,32268,IND,175
QC,Quebec,24021,Hochelaga,BQ,46327,BQ,22720
QC,Quebec,24021,Hochelaga,BQ,46327,LIB,9442
QC,Quebec,24021,Hochelaga,BQ,46327,NDP,6600
QC,Quebec,24021,Hochelaga,BQ,46327,CPC,4201
QC,Quebec,24021,Hochelaga,BQ,46327,GRN,1946
QC,Quebec,24021,Hochelaga,BQ,46327,RHI,230
QC,Quebec,24021,Hochelaga,BQ,46327,COM,184
QC,Quebec,24021,Hochelaga,BQ,46327,MAR,183
QC,Quebec,24021,Hochelaga,BQ,46327,ML,177
QC,Quebec,24022,Honoré-Mercier,LIB,49997,LIB,21544
QC,Quebec,24022,Honoré-Mercier,LIB,49997,BQ,13871
QC,Quebec,24022,Honoré-Mercier,LIB,49997,CPC,7549
QC,Quebec,24022,Honoré-Mercier,LIB,49997,NDP,4986
QC,Quebec,24022,Honoré-Mercier,LIB,49997,GRN,1380
QC,Quebec,24023,Hull--Aylmer,LIB,53089,LIB,19750
QC,Quebec,24023,Hull--Aylmer,LIB,53089,BQ,11625
QC,Quebec,24023,Hull--Aylmer,LIB,53089,NDP,10454
QC,Quebec,24023,Hull--Aylmer,LIB,53089,CPC,7996
QC,Quebec,24023,Hull--Aylmer,LIB,53089,GRN,2784
QC,Quebec,24023,Hull--Aylmer,LIB,53089,ML,121
QC,Quebec,24024,Jeanne-Le Ber,BQ,49704,BQ,17144
QC,Quebec,24024,Jeanne-Le Ber,BQ,49704,LIB,15841
QC,Quebec,24024,Jeanne-Le Ber,BQ,49704,NDP,7708
QC,Quebec,24024,Jeanne-Le Ber,BQ,49704,CPC,5494
QC,Quebec,24024,Jeanne-Le Ber,BQ,49704,GRN,2345
QC,Quebec,24024,Jeanne-Le Ber,BQ,49704,IND,577
QC,Quebec,24025,Joliette,BQ,54394,BQ,28040
QC,Quebec,24025,Joliette,BQ,54394,CPC,9540
QC,Quebec,24025,Joliette,BQ,54394,LIB,7769
QC,Quebec,24025,Joliette,BQ,54394,NDP,5579
QC,Quebec,24025,Joliette,BQ,54394,GRN,2588
QC,Quebec,24026,Jonquière--Alma,CPC,51395,CPC,26639
QC,Quebec,24026,Jonquière--Alma,CPC,51395,BQ,19035
QC,Quebec,24026,Jonquière--Alma,CPC,51395,LIB,2616
QC,Quebec,24026,Jonquière--Alma,CPC,51395,NDP,2475
QC,Quebec,24027,Lac-Saint-Louis,LIB,51677,LIB,23842
QC,Quebec,24027,Lac-Saint-Louis,LIB,51677,CPC,12085
QC,Quebec,24027,Lac-Saint-Louis,LIB,51677,NDP,8105
QC,Quebec,24027,Lac-Saint-Louis,LIB,51677,GRN,4415
QC,Quebec,24027,Lac-Saint-Louis,LIB,51677,BQ,2953
QC,Quebec,24028,La Pointe-de-l'Île,BQ,46999,BQ,25976
QC,Quebec,24028,La Pointe-de-l'Île,BQ,46999,LIB,7403
QC,Quebec,24028,La Pointe-de-l'Île,BQ,46999,NDP,5975
QC,Quebec,24028,La Pointe-de-l'Île,BQ,46999,CPC,5179
QC,Quebec,24028,La Pointe-de-l'Île,BQ,46999,GRN,1340
QC,Quebec,24028,La Pointe-de-l'Île,BQ,46999,RHI,261
QC,Quebec,24028,La Pointe-de-l'Île,BQ,46999,ML,177
QC,Quebec,24029,LaSalle--Émard,LIB,43079,LIB,17226
QC,Quebec,24029,LaSalle--Émard,LIB,43079,BQ,10384
QC,Quebec,24029,LaSalle--Émard,LIB,43079,CPC,6802
QC,Quebec,24029,LaSalle--Émard,LIB,43079,NDP,5622
QC,Quebec,24029,LaSalle--Émard,LIB,43079,GRN,1579
QC,Quebec,24029,LaSalle--Émard,LIB,43079,IND,674
QC,Quebec,24029,LaSalle--Émard,LIB,43079,ML,144
QC,Quebec,24030,Laurentides--Labelle,BQ,53573,BQ,24956
QC,Quebec,24030,Laurentides--Labelle,BQ,53573,LIB,14143
QC,Quebec,24030,Laurentides--Labelle,BQ,53573,CPC,6914
QC,Quebec,24030,Laurentides--Labelle,BQ,53573,NDP,4896
QC,Quebec,24030,Laurentides--Labelle,BQ,53573,GRN,2094
QC,Quebec,24031,Laurier--Sainte-Marie,BQ,48381,BQ,24103
QC,Quebec,24031,Laurier--Sainte-Marie,BQ,48381,LIB,8798
QC,Quebec,24031,Laurier--Sainte-Marie,BQ,48381,NDP,8209
QC,Quebec,24031,Laurier--Sainte-Marie,BQ,48381,GRN,3801
QC,Quebec,24031,Laurier--Sainte-Marie,BQ,48381,CPC,2320
QC,Quebec,24031,Laurier--Sainte-Marie,BQ,48381,RHI,447
QC,Quebec,24031,Laurier--Sainte-Marie,BQ,48381,ML,118
QC,Quebec,24031,Laurier--Sainte-Marie,BQ,48381,IND,93
QC,Quebec,24031,Laurier--Sainte-Marie,BQ,48381,COM,86
QC,Quebec,24032,Laval,BQ,51262,BQ,19085
QC,Quebec,24032,Laval,BQ,51262,LIB,14190
QC,Quebec,24032,Laval,BQ,51262,CPC,9101
QC,Quebec,24032,Laval,BQ,51262,NDP,6289
QC,Quebec,24032,Laval,BQ,51262,GRN,1607
QC,Quebec,24032,Laval,BQ,51262,ML,221
QC,Quebec,24033,Laval--Les Îles,LIB,54133,LIB,21603
QC,Quebec,24033,Laval--Les Îles,LIB,54133,BQ,12576
QC,Quebec,24033,Laval--Les Îles,LIB,54133,CPC,11017
QC,Quebec,24033,Laval--Les Îles,LIB,54133,NDP,6124
QC,Quebec,24033,Laval--Les Îles,LIB,54133,GRN,1752
QC,Quebec,24033,Laval--Les Îles,LIB,54133,RHI,336
QC,Quebec,24034,Lévis--Bellechasse,CPC,54849,CPC,24785
QC,Quebec,24034,Lévis--Bellechasse,CPC,54849,BQ,13747
QC,Quebec,24034,Lévis--Bellechasse,CPC,54849,LIB,8130
QC,Quebec,24034,Lévis--Bellechasse,CPC,54849,NDP,5856
QC,Quebec,24034,Lévis--Bellechasse,CPC,54849,GRN,1370
QC,Quebec,24034,Lévis--Bellechasse,CPC,54849,ML,113
QC,Quebec,24035,Longueuil--Pierre-Boucher,BQ,50806,BQ,23118
QC,Quebec,24035,Longueuil--Pierre-Boucher,BQ,50806,LIB,10920
QC,Quebec,24035,Longueuil--Pierre-Boucher,BQ,50806,CPC,7210
QC,Quebec,24035,Longueuil--Pierre-Boucher,BQ,50806,NDP,7021
QC,Quebec,24035,Longueuil--Pierre-Boucher,BQ,50806,GRN,1752
QC,Quebec,24035,Longueuil--Pierre-Boucher,BQ,50806,ML,103
QC,Quebec,24036,Lotbinière--Chutes-de-la-Chaudière,CPC,52732,CPC,24495
QC,Quebec,24036,Lotbinière--Chutes-de-la-Chaudière,CPC,52732,BQ,12738
QC,Quebec,24036,Lotbinière--Chutes-de-la-Chaudière,CPC,52732,NDP,6828
QC,Quebec,24036,Lotbinière--Chutes-de-la-Chaudière,CPC,52732,LIB,6498
QC,Quebec,24036,Lotbinière--Chutes-de-la-Chaudière,CPC,52732,GRN,1265
QC,Quebec,24037,Louis-Hébert,BQ,58529,BQ,20992
QC,Quebec,24037,Louis-Hébert,BQ,58529,CPC,16343
QC,Quebec,24037,Louis-Hébert,BQ,58529,LIB,13669
QC,Quebec,24037,Louis-Hébert,BQ,58529,NDP,5403
QC,Quebec,24037,Louis-Hébert,BQ,58529,GRN,1408
QC,Quebec,24037,Louis-Hébert,BQ,58529,CHP,119
QC,Quebec,24038,Louis-Saint-Laurent,CPC,50966,CPC,23683
QC,Quebec,24038,Louis-Saint-Laurent,CPC,50966,BQ,13330
QC,Quebec,24038,Louis-Saint-Laurent,CPC,50966,LIB,6712
QC,Quebec,24038,Louis-Saint-Laurent,CPC,50966,NDP,5252
QC,Quebec,24038,Louis-Saint-Laurent,CPC,50966,GRN,1260
QC,Quebec,24039,Manicouagan,BQ,31430,BQ,15272
