Province Id,Province Name,FED Id,FED Name,Winning Pid,Ballots,Candidate Pid,Votes
NS,Nova Scotia,12002,Central Nova,CPC,38251,GRN,1406
NS,Nova Scotia,12007,Cumberland--Colchester--Musquodoboit Valley,CPC,40367,CPC,21041
NS,Nova Scotia,12007,Cumberland--Colchester--Musquodoboit Valley,CPC,40367,NDP,9322
NS,Nova Scotia,12007,Cumberland--Colchester--Musquodoboit Valley,CPC,40367,LIB,7264
NS,Nova Scotia,12007,Cumberland--Colchester--Musquodoboit Valley,CPC,40367,GRN,2109
NS,Nova Scotia,12007,Cumberland--Colchester--Musquodoboit Valley,CPC,40367,CHP,375
NS,Nova Scotia,12003,Dartmouth--Cole Harbour,NDP,43478,NDP,15678
NS,Nova Scotia,12003,Dartmouth--Cole Harbour,NDP,43478,LIB,15181
NS,Nova Scotia,12003,Dartmouth--Cole Harbour,NDP,43478,CPC,10702
NS,Nova Scotia,12003,Dartmouth--Cole Harbour,NDP,43478,GRN,1662
NS,Nova Scotia,12004,Halifax,NDP,46228,NDP,23746
NS,Nova Scotia,12004,Halifax,NDP,46228,LIB,11793
NS,Nova Scotia,12004,Halifax,NDP,46228,CPC,8276
NS,Nova Scotia,12004,Halifax,NDP,46228,GRN,2020
NS,Nova Scotia,12004,Halifax,NDP,46228,ML,152
NS,Nova Scotia,12005,Halifax West,LIB,45421,LIB,16230
NS,Nova Scotia,12005,Halifax West,LIB,45421,CPC,13782
NS,Nova Scotia,12005,Halifax West,LIB,45421,NDP,13239
NS,Nova Scotia,12005,Halifax West,LIB,45421,GRN,1931
NS,Nova Scotia,12006,Kings--Hants,LIB,40364,LIB,15887
NS,Nova Scotia,12006,Kings--Hants,LIB,40364,CPC,14714
NS,Nova Scotia,12006,Kings--Hants,LIB,40364,NDP,8043
NS,Nova Scotia,12006,Kings--Hants,LIB,40364,GRN,1520
NS,Nova Scotia,12008,Sackville--Eastern Shore,NDP,41826,NDP,22483
NS,Nova Scotia,12008,Sackville--Eastern Shore,NDP,41826,CPC,12662
NS,Nova Scotia,12008,Sackville--Eastern Shore,NDP,41826,LIB,4673
NS,Nova Scotia,12008,Sackville--Eastern Shore,NDP,41826,GRN,1762
NS,Nova Scotia,12009,South Shore--St. Margaret's,CPC,41879,CPC,17948
NS,Nova Scotia,12009,South Shore--St. Margaret's,CPC,41879,NDP,15033
NS,Nova Scotia,12009,South Shore--St. Margaret's,CPC,41879,LIB,7037
NS,Nova Scotia,12009,South Shore--St. Margaret's,CPC,41879,GRN,1579
NS,Nova Scotia,12010,Sydney--Victoria,LIB,37330,LIB,14788
NS,Nova Scotia,12010,Sydney--Victoria,LIB,37330,CPC,14023
NS,Nova Scotia,12010,Sydney--Victoria,LIB,37330,NDP,7049
NS,Nova Scotia,12010,Sydney--Victoria,LIB,37330,GRN,1191
NS,Nova Scotia,12011,West Nova,CPC,43310,CPC,20204
NS,Nova Scotia,12011,West Nova,CPC,43310,LIB,15632
NS,Nova Scotia,12011,West Nova,CPC,43310,NDP,5631
NS,Nova Scotia,12011,West Nova,CPC,43310,GRN,1487
NB,New Brunswick,13001,Acadie--Bathurst,NDP,46609,NDP,32067
NB,New Brunswick,13001,Acadie--Bathurst,NDP,46609,CPC,7456
NB,New Brunswick,13001,Acadie--Bathurst,NDP,46609,LIB,6491
NB,New Brunswick,13002,Beauséjour,LIB,45054,LIB,17399
NB,New Brunswick,13002,Beauséjour,LIB,45054,CPC,14811
NB,New Brunswick,13002,Beauséjour,LIB,45054,NDP,10397
NB,New Brunswick,13002,Beauséjour,LIB,45054,GRN,1913
NB,New Brunswick,13003,Fredericton,CPC,44798,CPC,21573
NB,New Brunswick,13003,Fredericton,CPC,44798,NDP,10626
NB,New Brunswick,13003,Fredericton,CPC,44798,LIB,10336
NB,New Brunswick,13003,Fredericton,CPC,44798,GRN,1790
NB,New Brunswick,13003,Fredericton,CPC,44798,IND,266
NB,New Brunswick,13004,Fundy Royal,CPC,36714,CPC,21206
NB,New Brunswick,13004,Fundy Royal,CPC,36714,NDP,9845
NB,New Brunswick,13004,Fundy Royal,CPC,36714,LIB,3668
NB,New Brunswick,13004,Fundy Royal,CPC,36714,GRN,1757
NB,New Brunswick,13005,Madawaska--Restigouche,CPC,35574,CPC,14224
NB,New Brunswick,13005,Madawaska--Restigouche,CPC,35574,LIB,12309
NB,New Brunswick,13005,Madawaska--Restigouche,CPC,35574,NDP,6562
NB,New Brunswick,13005,Madawaska--Restigouche,CPC,35574,IND,1290
NB,New Brunswick,13005,Madawaska--Restigouche,CPC,35574,GRN,612
NB,New Brunswick,13006,Miramichi,CPC,31092,CPC,16112
NB,New Brunswick,13006,Miramichi,CPC,31092,NDP,7097
NB,New Brunswick,13006,Miramichi,CPC,31092,LIB,6800
NB,New Brunswick,13006,Miramichi,CPC,31092,GRN,735
NB,New Brunswick,13007,Moncton--Riverview--Dieppe,CPC,49075,CPC,17408
NB,New Brunswick,13007,Moncton--Riverview--Dieppe,CPC,49075,LIB,15247
NB,New Brunswick,13007,Moncton--Riverview--Dieppe,CPC,49075,NDP,14053
NB,New Brunswick,13007,Moncton--Riverview--Dieppe,CPC,49075,GRN,2016
NB,New Brunswick,13008,New Brunswick Southwest,CPC,32083,CPC,18066
NB,New Brunswick,13008,New Brunswick Southwest,CPC,32083,NDP,7413
NB,New Brunswick,13008,New Brunswick Southwest,CPC,32083,LIB,4320
NB,New Brunswick,13008,New Brunswick Southwest,CPC,32083,GRN,1646
NB,New Brunswick,13008,New Brunswick Southwest,CPC,32083,CHP,450
NB,New Brunswick,13009,Saint John,CPC,37289,CPC,18456
NB,New Brunswick,13009,Saint John,CPC,37289,NDP,11382
NB,New Brunswick,13009,Saint John,CPC,37289,LIB,5964
NB,New Brunswick,13009,Saint John,CPC,37289,GRN,1017
NB,New Brunswick,13009,Saint John,CPC,37289,IND,294
NB,New Brunswick,13010,Tobique--Mactaquac,CPC,33920,CPC,21108
NB,New Brunswick,13010,Tobique--Mactaquac,CPC,33920,NDP,6388
NB,New Brunswick,13010,Tobique--Mactaquac,CPC,33920,LIB,5337
NB,New Brunswick,13010,Tobique--Mactaquac,CPC,33920,GRN,831
QC,Quebec,24046,Abitibi--Baie-James--Nunavik--Eeyou,NDP,31648,NDP,13961
QC,Quebec,24046,Abitibi--Baie-James--Nunavik--Eeyou,NDP,31648,CPC,7089
QC,Quebec,24046,Abitibi--Baie-James--Nunavik--Eeyou,NDP,31648,BQ,5615
QC,Quebec,24046,Abitibi--Baie-James--Nunavik--Eeyou,NDP,31648,LIB,3282
QC,Quebec,24046,Abitibi--Baie-James--Nunavik--Eeyou,NDP,31648,GRN,1221
QC,Quebec,24001,Abitibi--Témiscamingue,NDP,49005,NDP,24763
QC,Quebec,24001,Abitibi--Témiscamingue,NDP,49005,BQ,15258
QC,Quebec,24001,Abitibi--Témiscamingue,NDP,49005,CPC,4777
QC,Quebec,24001,Abitibi--Témiscamingue,NDP,49005,LIB,2859
QC,Quebec,24001,Abitibi--Témiscamingue,NDP,49005,GRN,694
QC,Quebec,24002,Ahuntsic,BQ,47400,BQ,14908
QC,Quebec,24002,Ahuntsic,BQ,47400,NDP,14200
QC,Quebec,24002,Ahuntsic,BQ,47400,LIB,13087
QC,Quebec,24002,Ahuntsic,BQ,47400,CPC,3770
QC,Quebec,24002,Ahuntsic,BQ,47400,GRN,620
QC,Quebec,24002,Ahuntsic,BQ,47400,RHI,299
QC,Quebec,24003,Alfred-Pellan,NDP,55617,NDP,23098
QC,Quebec,24003,Alfred-Pellan,NDP,55617,BQ,12504
QC,Quebec,24003,Alfred-Pellan,NDP,55617,LIB,12070
QC,Quebec,24003,Alfred-Pellan,NDP,55617,CPC,6157
QC,Quebec,24003,Alfred-Pellan,NDP,55617,GRN,798
QC,Quebec,24003,Alfred-Pellan,NDP,55617,IND,245
QC,Quebec,24004,Argenteuil--Papineau--Mirabel,NDP,59055,NDP,25802
QC,Quebec,24004,Argenteuil--Papineau--Mirabel,NDP,59055,BQ,16880
QC,Quebec,24004,Argenteuil--Papineau--Mirabel,NDP,59055,LIB,7135
QC,Quebec,24004,Argenteuil--Papineau--Mirabel,NDP,59055,CPC,6497
QC,Quebec,24004,Argenteuil--Papineau--Mirabel,NDP,59055,GRN,1506
QC,Quebec,24004,Argenteuil--Papineau--Mirabel,NDP,59055,IND,342
QC,Quebec,24004,Argenteuil--Papineau--Mirabel,NDP,59055,ML,117
QC,Quebec,24054,Bas-Richelieu--Nicolet--Bécancour,BQ,50790,BQ,19046
QC,Quebec,24054,Bas-Richelieu--Nicolet--Bécancour,BQ,50790,NDP,17705
QC,Quebec,24054,Bas-Richelieu--Nicolet--Bécancour,BQ,50790,CPC,6478
QC,Quebec,24054,Bas-Richelieu--Nicolet--Bécancour,BQ,50790,LIB,5024
QC,Quebec,24054,Bas-Richelieu--Nicolet--Bécancour,BQ,50790,GRN,1479
QC,Quebec,24005,Beauce,CPC,53531,CPC,26799
QC,Quebec,24005,Beauce,CPC,53531,NDP,15831
QC,Quebec,24005,Beauce,CPC,53531,LIB,5833
QC,Quebec,24005,Beauce,CPC,53531,BQ,3535
QC,Quebec,24005,Beauce,CPC,53531,GRN,852
QC,Quebec,24006,Beauharnois--Salaberry,NDP,55569,NDP,23998
QC,Quebec,24006,Beauharnois--Salaberry,NDP,55569,BQ,18182
QC,Quebec,24006,Beauharnois--Salaberry,NDP,55569,CPC,7049
QC,Quebec,24006,Beauharnois--Salaberry,NDP,55569,LIB,4559
QC,Quebec,24006,Beauharnois--Salaberry,NDP,55569,GRN,1003
QC,Quebec,24007,Beauport--Limoilou,NDP,53602,NDP,24306
QC,Quebec,24007,Beauport--Limoilou,NDP,53602,CPC,13845
QC,Quebec,24007,Beauport--Limoilou,NDP,53602,BQ,10250
QC,Quebec,24007,Beauport--Limoilou,NDP,53602,LIB,3162
QC,Quebec,24007,Beauport--Limoilou,NDP,53602,GRN,950
QC,Quebec,24007,Beauport--Limoilou,NDP,53602,CHP,124
QC,Quebec,24007,Beauport--Limoilou,NDP,53602,ML,122
QC,Quebec,24008,Berthier--Maskinongé,NDP,57746,NDP,22403
QC,Quebec,24008,Berthier--Maskinongé,NDP,57746,BQ,16668
QC,Quebec,24008,Berthier--Maskinongé,NDP,57746,LIB,8060
QC,Quebec,24008,Berthier--Maskinongé,NDP,57746,CPC,7904
QC,Quebec,24008,Berthier--Maskinongé,NDP,57746,GRN,1196
QC,Quebec,24008,Berthier--Maskinongé,NDP,57746,RHI,373
QC,Quebec,24009,Bourassa,LIB,38698,LIB,15550
QC,Quebec,24009,Bourassa,LIB,38698,NDP,12270
QC,Quebec,24009,Bourassa,LIB,38698,BQ,6105
QC,Quebec,24009,Bourassa,LIB,38698,CPC,3354
QC,Quebec,24009,Bourassa,LIB,38698,GRN,613
QC,Quebec,24009,Bourassa,LIB,38698,ML,121
QC,Quebec,24010,Brome--Missisquoi,NDP,53133,NDP,22407
QC,Quebec,24010,Brome--Missisquoi,NDP,53133,LIB,11589
QC,Quebec,24010,Brome--Missisquoi,NDP,53133,BQ,11173
QC,Quebec,24010,Brome--Missisquoi,NDP,53133,CPC,6256
QC,Quebec,24010,Brome--Missisquoi,NDP,53133,GRN,1120
QC,Quebec,24011,Brossard--La Prairie,NDP,62763,NDP,25512
QC,Quebec,24011,Brossard--La Prairie,NDP,62763,LIB,16976
QC,Quebec,24011,Brossard--La Prairie,NDP,62763,BQ,10890
QC,Quebec,24011,Brossard--La Prairie,NDP,62763,CPC,7806
QC,Quebec,24011,Brossard--La Prairie,NDP,62763,GRN,900
QC,Quebec,24011,Brossard--La Prairie,NDP,62763,ML,110
QC,Quebec,24012,Chambly--Borduas,NDP,69864,NDP,29591
QC,Quebec,24012,Chambly--Borduas,NDP,69864,BQ,19147
QC,Quebec,24012,Chambly--Borduas,NDP,69864,IND,7843
QC,Quebec,24012,Chambly--Borduas,NDP,69864,LIB,6165
QC,Quebec,24012,Chambly--Borduas,NDP,69864,CPC,5425
QC,Quebec,24012,Chambly--Borduas,NDP,69864,GRN,1072
QC,Quebec,24013,Charlesbourg--Haute-Saint-Charles,NDP,54410,NDP,24131
QC,Quebec,24013,Charlesbourg--Haute-Saint-Charles,NDP,54410,CPC,16220
QC,Quebec,24013,Charlesbourg--Haute-Saint-Charles,NDP,54410,BQ,8732
QC,Quebec,24013,Charlesbourg--Haute-Saint-Charles,NDP,54410,LIB,3505
QC,Quebec,24013,Charlesbourg--Haute-Saint-Charles,NDP,54410,GRN,832
QC,Quebec,24013,Charlesbourg--Haute-Saint-Charles,NDP,54410,CHP,189
QC,Quebec,24015,Châteauguay--Saint-Constant,NDP,56809,NDP,29156
QC,Quebec,24015,Châteauguay--Saint-Constant,NDP,56809,BQ,14957
QC,Quebec,24015,Châteauguay--Saint-Constant,NDP,56809,CPC,5756
QC,Quebec,24015,Châteauguay--Saint-Constant,NDP,56809,LIB,5069
QC,Quebec,24015,Châteauguay--Saint-Constant,NDP,56809,GRN,923
QC,Quebec,24015,Châteauguay--Saint-Constant,NDP,56809,ML,162
QC,Quebec,24016,Chicoutimi--Le Fjord,NDP,51636,NDP,19430
QC,Quebec,24016,Chicoutimi--Le Fjord,NDP,51636,BQ,14675
QC,Quebec,24016,Chicoutimi--Le Fjord,NDP,51636,CPC,12881
QC,Quebec,24016,Chicoutimi--Le Fjord,NDP,51636,LIB,2852
QC,Quebec,24016,Chicoutimi--Le Fjord,NDP,51636,GRN,780
QC,Quebec,24016,Chicoutimi--Le Fjord,NDP,51636,RHI,340
QC,Quebec,24017,Compton--Stanstead,NDP,51211,NDP,24097
QC,Quebec,24017,Compton--Stanstead,NDP,51211,BQ,13179
QC,Quebec,24017,Compton--Stanstead,NDP,51211,LIB,6132
QC,Quebec,24017,Compton--Stanstead,NDP,51211,CPC,5982
QC,Quebec,24017,Compton--Stanstead,NDP,51211,GRN,1241
QC,Quebec,24018,Drummond,NDP,48298,NDP,24489
QC,Quebec,24018,Drummond,NDP,48298,BQ,10410
QC,Quebec,24018,Drummond,NDP,48298,CPC,7555
QC,Quebec,24018,Drummond,NDP,48298,LIB,3979
QC,Quebec,24018,Drummond,NDP,48298,GRN,987
QC,Quebec,24019,Gaspésie--Îles-de-la-Madeleine,NDP,37386,NDP,12427
QC,Quebec,24019,Gaspésie--Îles-de-la-Madeleine,NDP,37386,BQ,11650
QC,Quebec,24019,Gaspésie--Îles-de-la-Madeleine,NDP,37386,CPC,6292
QC,Quebec,24019,Gaspésie--Îles-de-la-Madeleine,NDP,37386,LIB,5533
QC,Quebec,24019,Gaspésie--Îles-de-la-Madeleine,NDP,37386,GRN,913
QC,Quebec,24020,Gatineau,NDP,57392,NDP,35262
QC,Quebec,24020,Gatineau,NDP,57392,BQ,8619
QC,Quebec,24020,Gatineau,NDP,57392,LIB,7975
QC,Quebec,24020,Gatineau,NDP,57392,CPC,4532
QC,Quebec,24020,Gatineau,NDP,57392,GRN,639
QC,Quebec,24041,Haute-Gaspésie--La Mitis--Matane--Matapédia,BQ,35434,BQ,12633
QC,Quebec,24041,Haute-Gaspésie--La Mitis--Matane--Matapédia,BQ,35434,LIB,8964
QC,Quebec,24041,Haute-Gaspésie--La Mitis--Matane--Matapédia,BQ,35434,NDP,7484
QC,Quebec,24041,Haute-Gaspésie--La Mitis--Matane--Matapédia,BQ,35434,CPC,5253
QC,Quebec,24041,Haute-Gaspésie--La Mitis--Matane--Matapédia,BQ,35434,GRN,707
QC,Quebec,24021,Hochelaga,NDP,47047,NDP,22314
QC,Quebec,24021,Hochelaga,NDP,47047,BQ,14451
QC,Quebec,24021,Hochelaga,NDP,47047,LIB,5064
QC,Quebec,24021,Hochelaga,NDP,47047,CPC,3126
QC,Quebec,24021,Hochelaga,NDP,47047,GRN,798
QC,Quebec,24021,Hochelaga,NDP,47047,RHI,246
QC,Quebec,24021,Hochelaga,NDP,47047,COM,180
QC,Quebec,24021,Hochelaga,NDP,47047,ML,143
QC,Quebec,24022,Honoré-Mercier,NDP,48856,NDP,17545
QC,Quebec,24022,Honoré-Mercier,NDP,48856,LIB,14641
QC,Quebec,24022,Honoré-Mercier,NDP,48856,BQ,8935
QC,Quebec,24022,Honoré-Mercier,NDP,48856,CPC,5992
QC,Quebec,24022,Honoré-Mercier,NDP,48856,GRN,770
QC,Quebec,24022,Honoré-Mercier,NDP,48856,RHI,181
QC,Quebec,24022,Honoré-Mercier,NDP,48856,ML,170
QC,Quebec,24023,Hull--Aylmer,NDP,59802,NDP,35194
QC,Quebec,24023,Hull--Aylmer,NDP,59802,LIB,12051
QC,Quebec,24023,Hull--Aylmer,NDP,59802,CPC,6058
QC,Quebec,24023,Hull--Aylmer,NDP,59802,BQ,5019
QC,Quebec,24023,Hull--Aylmer,NDP,59802,GRN,1125
QC,Quebec,24024,Jeanne-Le Ber,NDP,52795,NDP,23293
QC,Quebec,24024,Jeanne-Le Ber,NDP,52795,BQ,12635
QC,Quebec,24024,Jeanne-Le Ber,NDP,52795,LIB,10054
QC,Quebec,24024,Jeanne-Le Ber,NDP,52795,CPC,4678
QC,Quebec,24024,Jeanne-Le Ber,NDP,52795,GRN,1377
QC,Quebec,24024,Jeanne-Le Ber,NDP,52795,ML,121
QC,Quebec,24025,Joliette,NDP,58055,NDP,27050
QC,Quebec,24025,Joliette,NDP,58055,BQ,18804
QC,Quebec,24025,Joliette,NDP,58055,CPC,5525
QC,Quebec,24025,Joliette,NDP,58055,LIB,3545
QC,Quebec,24025,Joliette,NDP,58055,GRN,2227
QC,Quebec,24026,Jonquière--Alma,NDP,53342,NDP,22900
QC,Quebec,24026,Jonquière--Alma,NDP,53342,CPC,18569
QC,Quebec,24026,Jonquière--Alma,NDP,53342,BQ,9554
QC,Quebec,24026,Jonquière--Alma,NDP,53342,LIB,1043
QC,Quebec,24026,Jonquière--Alma,NDP,53342,GRN,652
QC,Quebec,24027,Lac-Saint-Louis,LIB,54395,LIB,18457
QC,Quebec,24027,Lac-Saint-Louis,LIB,54395,NDP,16253
QC,Quebec,24027,Lac-Saint-Louis,LIB,54395,CPC,15394
QC,Quebec,24027,Lac-Saint-Louis,LIB,54395,GRN,2315
QC,Quebec,24027,Lac-Saint-Louis,LIB,54395,BQ,1689
QC,Quebec,24028,La Pointe-de-l'Île,NDP,48465,NDP,23033
QC,Quebec,24028,La Pointe-de-l'Île,NDP,48465,BQ,15475
QC,Quebec,24028,La Pointe-de-l'Île,NDP,48465,LIB,4369
QC,Quebec,24028,La Pointe-de-l'Île,NDP,48465,CPC,3664
QC,Quebec,24028,La Pointe-de-l'Île,NDP,48465,GRN,898
QC,Quebec,24028,La Pointe-de-l'Île,NDP,48465,ML,213
QC,Quebec,24029,LaSalle--Émard,NDP,42550,NDP,17691
QC,Quebec,24029,LaSalle--Émard,NDP,42550,LIB,11172
QC,Quebec,24029,LaSalle--Émard,NDP,42550,BQ,6151
QC,Quebec,24029,LaSalle--Émard,NDP,42550,CPC,5516
QC,Quebec,24029,LaSalle--Émard,NDP,42550,GRN,946
QC,Quebec,24029,LaSalle--Émard,NDP,42550,ML,288
QC,Quebec,24029,LaSalle--Émard,NDP,42550,RHI,208
QC,Quebec,24030,Laurentides--Labelle,NDP,57281,NDP,24800
QC,Quebec,24030,Laurentides--Labelle,NDP,57281,BQ,17799
QC,Quebec,24030,Laurentides--Labelle,NDP,57281,LIB,7169
QC,Quebec,24030,Laurentides--Labelle,NDP,57281,CPC,5246
QC,Quebec,24030,Laurentides--Labelle,NDP,57281,GRN,1423
QC,Quebec,24030,Laurentides--Labelle,NDP,57281,ML,149
QC,Quebec,24031,Laurier--Sainte-Marie,NDP,50584,NDP,23373
QC,Quebec,24031,Laurier--Sainte-Marie,NDP,50584,BQ,17991
QC,Quebec,24031,Laurier--Sainte-Marie,NDP,50584,LIB,4976
QC,Quebec,24031,Laurier--Sainte-Marie,NDP,50584,CPC,1764
QC,Quebec,24031,Laurier--Sainte-Marie,NDP,50584,GRN,1324
QC,Quebec,24031,Laurier--Sainte-Marie,NDP,50584,RHI,398
QC,Quebec,24031,Laurier--Sainte-Marie,NDP,50584,COM,137
QC,Quebec,24031,Laurier--Sainte-Marie,NDP,50584,ML,77
QC,Quebec,24031,Laurier--Sainte-Marie,NDP,50584,IND,73
QC,Quebec,24032,Laval,NDP,51627,NDP,22050
QC,Quebec,24032,Laval,NDP,51627,BQ,11567
QC,Quebec,24032,Laval,NDP,51627,LIB,9422
QC,Quebec,24032,Laval,NDP,51627,CPC,6366
QC,Quebec,24032,Laval,NDP,51627,GRN,1260
QC,Quebec,24032,Laval,NDP,51627,ML,224
QC,Quebec,24033,Laval--Les Îles,NDP,54651,NDP,25703
QC,Quebec,24033,Laval--Les Îles,NDP,54651,LIB,11108
QC,Quebec,24033,Laval--Les Îles,NDP,54651,CPC,8587
QC,Quebec,24033,Laval--Les Îles,NDP,54651,BQ,7022
QC,Quebec,24033,Laval--Les Îles,NDP,54651,GRN,966
QC,Quebec,24033,Laval--Les Îles,NDP,54651,PIR,369
QC,Quebec,24033,Laval--Les Îles,NDP,54651,ML,194
QC,Quebec,24034,Lévis--Bellechasse,CPC,59629,CPC,25850
QC,Quebec,24034,Lévis--Bellechasse,CPC,59629,NDP,19890
QC,Quebec,24034,Lévis--Bellechasse,CPC,59629,BQ,8757
QC,Quebec,24034,Lévis--Bellechasse,CPC,59629,LIB,3421
QC,Quebec,24034,Lévis--Bellechasse,CPC,59629,GRN,903
QC,Quebec,24035,Longueuil--Pierre-Boucher,NDP,52870,NDP,27119
QC,Quebec,24035,Longueuil--Pierre-Boucher,NDP,52870,BQ,14181
QC,Quebec,24035,Longueuil--Pierre-Boucher,NDP,52870,LIB,5321
QC,Quebec,24035,Longueuil--Pierre-Boucher,NDP,52870,CPC,4339
QC,Quebec,24035,Longueuil--Pierre-Boucher,NDP,52870,GRN,1032
QC,Quebec,24035,Longueuil--Pierre-Boucher,NDP,52870,ML,228
QC,Quebec,24036,Lotbinière--Chutes-de-la-Chaudière,CPC,57252,CPC,22460
QC,Quebec,24036,Lotbinière--Chutes-de-la-Chaudière,CPC,57252,NDP,21683
QC,Quebec,24036,Lotbinière--Chutes-de-la-Chaudière,CPC,57252,BQ,8381
QC,Quebec,24036,Lotbinière--Chutes-de-la-Chaudière,CPC,57252,LIB,2866
QC,Quebec,24036,Lotbinière--Chutes-de-la-Chaudière,CPC,57252,GRN,936
QC,Quebec,24037,Louis-Hébert,NDP,61105,NDP,23373
QC,Quebec,24037,Louis-Hébert,NDP,61105,BQ,14640
QC,Quebec,24037,Louis-Hébert,NDP,61105,CPC,13207
QC,Quebec,24037,Louis-Hébert,NDP,61105,LIB,8110
QC,Quebec,24037,Louis-Hébert,NDP,61105,GRN,996
QC,Quebec,24037,Louis-Hébert,NDP,61105,CHP,143
QC,Quebec,24038,Louis-Saint-Laurent,NDP,57555,NDP,22629
QC,Quebec,24038,Louis-Saint-Laurent,NDP,57555,CPC,21334
QC,Quebec,24038,Louis-Saint-Laurent,NDP,57555,BQ,8148
QC,Quebec,24038,Louis-Saint-Laurent,NDP,57555,LIB,3612
QC,Quebec,24038,Louis-Saint-Laurent,NDP,57555,GRN,857
QC,Quebec,24038,Louis-Saint-Laurent,NDP,57555,CHP,175
QC,Quebec,24039,Manicouagan,NDP,34114,NDP,16437
QC,Quebec,24039,Manicouagan,NDP,34114,BQ,10495
QC,Quebec,24039,Manicouagan,NDP,34114,CPC,3878
