Province Id,Province Name,FED Id,FED Name,Winning Pid,Ballots,Candidate Pid,Votes
NL,Newfoundland and Labrador,10006,St. John's East,LIB,44991,GRN,500
NL,Newfoundland and Labrador,10006,St. John's East,LIB,44991,COM,140
NL,Newfoundland and Labrador,10007,St. John's South--Mount Pearl,LIB,44934,LIB,25922
NL,Newfoundland and Labrador,10007,St. John's South--Mount Pearl,LIB,44934,NDP,16467
NL,Newfoundland and Labrador,10007,St. John's South--Mount Pearl,LIB,44934,CPC,2047
NL,Newfoundland and Labrador,10007,St. John's South--Mount Pearl,LIB,44934,GRN,365
PE,Prince Edward Island,11001,Cardigan,LIB,22581,LIB,14621
PE,Prince Edward Island,11001,Cardigan,LIB,22581,CPC,3632
PE,Prince Edward Island,11001,Cardigan,LIB,22581,NDP,2503
PE,Prince Edward Island,11001,Cardigan,LIB,22581,GRN,1434
PE,Prince Edward Island,11001,Cardigan,LIB,22581,CHP,295
PE,Prince Edward Island,11002,Charlottetown,LIB,21264,LIB,11910
PE,Prince Edward Island,11002,Charlottetown,LIB,21264,NDP,4897
PE,Prince Edward Island,11002,Charlottetown,LIB,21264,CPC,3136
PE,Prince Edward Island,11002,Charlottetown,LIB,21264,GRN,1222
PE,Prince Edward Island,11003,Egmont,LIB,21449,LIB,10521
PE,Prince Edward Island,11003,Egmont,LIB,21449,CPC,6185
PE,Prince Edward Island,11003,Egmont,LIB,21449,NDP,4097
PE,Prince Edward Island,11003,Egmont,LIB,21449,GRN,559
PE,Prince Edward Island,11004,Malpeque,LIB,22574,LIB,13950
PE,Prince Edward Island,11004,Malpeque,LIB,22574,CPC,3947
PE,Prince Edward Island,11004,Malpeque,LIB,22574,NDP,2509
PE,Prince Edward Island,11004,Malpeque,LIB,22574,GRN,2066
NS,Nova Scotia,12001,Cape Breton--Canso,LIB,43511,LIB,32163
NS,Nova Scotia,12001,Cape Breton--Canso,LIB,43511,CPC,6246
NS,Nova Scotia,12001,Cape Breton--Canso,LIB,43511,NDP,3547
NS,Nova Scotia,12001,Cape Breton--Canso,LIB,43511,GRN,1281
NS,Nova Scotia,12002,Central Nova,LIB,44496,LIB,25909
NS,Nova Scotia,12002,Central Nova,LIB,44496,CPC,11418
NS,Nova Scotia,12002,Central Nova,LIB,44496,NDP,4532
NS,Nova Scotia,12002,Central Nova,LIB,44496,GRN,1834
NS,Nova Scotia,12002,Central Nova,LIB,44496,IND,570
NS,Nova Scotia,12003,Cumberland--Colchester,LIB,46510,LIB,29527
NS,Nova Scotia,12003,Cumberland--Colchester,LIB,46510,CPC,12257
NS,Nova Scotia,12003,Cumberland--Colchester,LIB,46510,NDP,2647
NS,Nova Scotia,12003,Cumberland--Colchester,LIB,46510,GRN,1650
NS,Nova Scotia,12003,Cumberland--Colchester,LIB,46510,IND,181
NS,Nova Scotia,12003,Cumberland--Colchester,LIB,46510,IND,70
NS,Nova Scotia,12004,Dartmouth--Cole Harbour,LIB,52471,LIB,30407
NS,Nova Scotia,12004,Dartmouth--Cole Harbour,LIB,52471,NDP,12757
NS,Nova Scotia,12004,Dartmouth--Cole Harbour,LIB,52471,CPC,7331
NS,Nova Scotia,12004,Dartmouth--Cole Harbour,LIB,52471,GRN,1775
NS,Nova Scotia,12005,Halifax,LIB,53291,LIB,27431
NS,Nova Scotia,12005,Halifax,LIB,53291,NDP,19162
NS,Nova Scotia,12005,Halifax,LIB,53291,CPC,4564
NS,Nova Scotia,12005,Halifax,LIB,53291,GRN,1745
NS,Nova Scotia,12005,Halifax,LIB,53291,ML,130
NS,Nova Scotia,12006,Halifax West,LIB,50260,LIB,34377
NS,Nova Scotia,12006,Halifax West,LIB,50260,CPC,7837
NS,Nova Scotia,12006,Halifax West,LIB,50260,NDP,5894
NS,Nova Scotia,12006,Halifax West,LIB,50260,GRN,1971
NS,Nova Scotia,12007,Kings--Hants,LIB,46888,LIB,33026
NS,Nova Scotia,12007,Kings--Hants,LIB,46888,CPC,8677
NS,Nova Scotia,12007,Kings--Hants,LIB,46888,NDP,2998
NS,Nova Scotia,12007,Kings--Hants,LIB,46888,GRN,1569
NS,Nova Scotia,12007,Kings--Hants,LIB,46888,RHI,184
NS,Nova Scotia,12007,Kings--Hants,LIB,46888,IND,132
NS,Nova Scotia,12007,Kings--Hants,LIB,46888,IND,100
NS,Nova Scotia,12008,Sackville--Preston--Chezzetcook,LIB,48481,LIB,23161
NS,Nova Scotia,12008,Sackville--Preston--Chezzetcook,LIB,48481,NDP,16613
NS,Nova Scotia,12008,Sackville--Preston--Chezzetcook,LIB,48481,CPC,7186
NS,Nova Scotia,12008,Sackville--Preston--Chezzetcook,LIB,48481,GRN,1341
NS,Nova Scotia,12009,South Shore--St. Margarets,LIB,53001,LIB,30045
NS,Nova Scotia,12009,South Shore--St. Margarets,LIB,53001,CPC,11905
NS,Nova Scotia,12009,South Shore--St. Margarets,LIB,53001,NDP,8883
NS,Nova Scotia,12009,South Shore--St. Margarets,LIB,53001,GRN,1534
NS,Nova Scotia,12009,South Shore--St. Margarets,LIB,53001,IND,257
NS,Nova Scotia,12009,South Shore--St. Margarets,LIB,53001,COM,151
NS,Nova Scotia,12010,Sydney--Victoria,LIB,41210,LIB,29995
NS,Nova Scotia,12010,Sydney--Victoria,LIB,41210,NDP,5351
NS,Nova Scotia,12010,Sydney--Victoria,LIB,41210,CPC,4360
NS,Nova Scotia,12010,Sydney--Victoria,LIB,41210,GRN,1026
NS,Nova Scotia,12010,Sydney--Victoria,LIB,41210,LTN,242
NS,Nova Scotia,12011,West Nova,LIB,45950,LIB,28775
NS,Nova Scotia,12011,West Nova,LIB,45950,CPC,11916
NS,Nova Scotia,12011,West Nova,LIB,45950,NDP,3084
NS,Nova Scotia,12011,West Nova,LIB,45950,GRN,1904
NB,New Brunswick,13001,Acadie--Bathurst,LIB,51299,LIB,25845
NB,New Brunswick,13001,Acadie--Bathurst,LIB,51299,NDP,20079
NB,New Brunswick,13001,Acadie--Bathurst,LIB,51299,CPC,3852
NB,New Brunswick,13001,Acadie--Bathurst,LIB,51299,GRN,1187
NB,New Brunswick,13002,Beauséjour,LIB,53256,LIB,36534
NB,New Brunswick,13002,Beauséjour,LIB,53256,NDP,8009
NB,New Brunswick,13002,Beauséjour,LIB,53256,CPC,6017
NB,New Brunswick,13002,Beauséjour,LIB,53256,GRN,2376
NB,New Brunswick,13003,Fredericton,LIB,46910,LIB,23016
NB,New Brunswick,13003,Fredericton,LIB,46910,CPC,13280
NB,New Brunswick,13003,Fredericton,LIB,46910,GRN,5804
NB,New Brunswick,13003,Fredericton,LIB,46910,NDP,4622
NB,New Brunswick,13004,Fundy Royal,LIB,47061,LIB,19136
NB,New Brunswick,13004,Fundy Royal,LIB,47061,CPC,17361
NB,New Brunswick,13004,Fundy Royal,LIB,47061,NDP,8204
NB,New Brunswick,13004,Fundy Royal,LIB,47061,GRN,1823
NB,New Brunswick,13004,Fundy Royal,LIB,47061,IND,296
NB,New Brunswick,13005,Madawaska--Restigouche,LIB,37654,LIB,20778
NB,New Brunswick,13005,Madawaska--Restigouche,LIB,37654,NDP,9670
NB,New Brunswick,13005,Madawaska--Restigouche,LIB,37654,CPC,6151
NB,New Brunswick,13005,Madawaska--Restigouche,LIB,37654,GRN,707
NB,New Brunswick,13006,Miramichi--Grand Lake,LIB,36620,LIB,17202
NB,New Brunswick,13006,Miramichi--Grand Lake,LIB,36620,CPC,12476
NB,New Brunswick,13006,Miramichi--Grand Lake,LIB,36620,NDP,5588
NB,New Brunswick,13006,Miramichi--Grand Lake,LIB,36620,GRN,1098
NB,New Brunswick,13007,Moncton--Riverview--Dieppe,LIB,52352,LIB,30054
NB,New Brunswick,13007,Moncton--Riverview--Dieppe,LIB,52352,CPC,11168
NB,New Brunswick,13007,Moncton--Riverview--Dieppe,LIB,52352,NDP,8420
NB,New Brunswick,13007,Moncton--Riverview--Dieppe,LIB,52352,GRN,2399
NB,New Brunswick,13008,New Brunswick Southwest,LIB,38146,LIB,16656
NB,New Brunswick,13008,New Brunswick Southwest,LIB,38146,CPC,14625
NB,New Brunswick,13008,New Brunswick Southwest,LIB,38146,NDP,4768
NB,New Brunswick,13008,New Brunswick Southwest,LIB,38146,GRN,1877
NB,New Brunswick,13009,Saint John--Rothesay,LIB,42486,LIB,20634
NB,New Brunswick,13009,Saint John--Rothesay,LIB,42486,CPC,12915
NB,New Brunswick,13009,Saint John--Rothesay,LIB,42486,NDP,7411
NB,New Brunswick,13009,Saint John--Rothesay,LIB,42486,GRN,1321
NB,New Brunswick,13010,Tobique--Mactaquac,LIB,38675,LIB,17909
NB,New Brunswick,13010,Tobique--Mactaquac,LIB,38675,CPC,14225
NB,New Brunswick,13010,Tobique--Mactaquac,LIB,38675,NDP,4334
NB,New Brunswick,13010,Tobique--Mactaquac,LIB,38675,GRN,1959
QC,Quebec,24001,Abitibi--Baie-James--Nunavik--Eeyou,NDP,35127,NDP,12778
QC,Quebec,24001,Abitibi--Baie-James--Nunavik--Eeyou,NDP,35127,LIB,11094
QC,Quebec,24001,Abitibi--Baie-James--Nunavik--Eeyou,NDP,35127,BQ,6398
QC,Quebec,24001,Abitibi--Baie-James--Nunavik--Eeyou,NDP,35127,CPC,3211
QC,Quebec,24001,Abitibi--Baie-James--Nunavik--Eeyou,NDP,35127,GRN,779
QC,Quebec,24001,Abitibi--Baie-James--Nunavik--Eeyou,NDP,35127,RHI,258
QC,Quebec,24002,Abitibi--Témiscamingue,NDP,50470,NDP,20636
QC,Quebec,24002,Abitibi--Témiscamingue,NDP,50470,LIB,14733
QC,Quebec,24002,Abitibi--Témiscamingue,NDP,50470,BQ,9651
QC,Quebec,24002,Abitibi--Témiscamingue,NDP,50470,CPC,3425
QC,Quebec,24002,Abitibi--Témiscamingue,NDP,50470,GRN,859
QC,Quebec,24002,Abitibi--Témiscamingue,NDP,50470,RHI,425
QC,Quebec,24003,Ahuntsic-Cartierville,LIB,56197,LIB,26026
QC,Quebec,24003,Ahuntsic-Cartierville,LIB,56197,NDP,16684
QC,Quebec,24003,Ahuntsic-Cartierville,LIB,56197,BQ,7346
QC,Quebec,24003,Ahuntsic-Cartierville,LIB,56197,CPC,4051
QC,Quebec,24003,Ahuntsic-Cartierville,LIB,56197,GRN,1175
QC,Quebec,24003,Ahuntsic-Cartierville,LIB,56197,RHI,285
QC,Quebec,24004,Alfred-Pellan,LIB,55848,LIB,24557
QC,Quebec,24004,Alfred-Pellan,LIB,55848,NDP,13225
QC,Quebec,24004,Alfred-Pellan,LIB,55848,BQ,9836
QC,Quebec,24004,Alfred-Pellan,LIB,55848,CPC,6259
QC,Quebec,24004,Alfred-Pellan,LIB,55848,GRN,1089
QC,Quebec,24004,Alfred-Pellan,LIB,55848,IND,203
QC,Quebec,24005,Argenteuil--La Petite-Nation,LIB,51667,LIB,22093
QC,Quebec,24005,Argenteuil--La Petite-Nation,LIB,51667,NDP,12650
QC,Quebec,24005,Argenteuil--La Petite-Nation,LIB,51667,BQ,9525
QC,Quebec,24005,Argenteuil--La Petite-Nation,LIB,51667,CPC,5680
QC,Quebec,24005,Argenteuil--La Petite-Nation,LIB,51667,GRN,1118
QC,Quebec,24006,Avignon--La Mitis--Matane--Matapédia,LIB,36772,LIB,14378
QC,Quebec,24006,Avignon--La Mitis--Matane--Matapédia,LIB,36772,BQ,7641
QC,Quebec,24006,Avignon--La Mitis--Matane--Matapédia,LIB,36772,NDP,7340
QC,Quebec,24006,Avignon--La Mitis--Matane--Matapédia,LIB,36772,FD,4229
QC,Quebec,24006,Avignon--La Mitis--Matane--Matapédia,LIB,36772,CPC,2228
QC,Quebec,24006,Avignon--La Mitis--Matane--Matapédia,LIB,36772,GRN,365
QC,Quebec,24006,Avignon--La Mitis--Matane--Matapédia,LIB,36772,RHI,175
QC,Quebec,24007,Beauce,CPC,56594,CPC,32910
QC,Quebec,24007,Beauce,CPC,56594,LIB,12442
QC,Quebec,24007,Beauce,CPC,56594,NDP,5443
QC,Quebec,24007,Beauce,CPC,56594,BQ,4144
QC,Quebec,24007,Beauce,CPC,56594,GRN,943
QC,Quebec,24020,Beauport--Côte-de-Beaupré--Île d'Orléans--Charlevoix,CPC,51302,CPC,16903
QC,Quebec,24020,Beauport--Côte-de-Beaupré--Île d'Orléans--Charlevoix,CPC,51302,LIB,13556
QC,Quebec,24020,Beauport--Côte-de-Beaupré--Île d'Orléans--Charlevoix,CPC,51302,BQ,9650
QC,Quebec,24020,Beauport--Côte-de-Beaupré--Île d'Orléans--Charlevoix,CPC,51302,NDP,9306
QC,Quebec,24020,Beauport--Côte-de-Beaupré--Île d'Orléans--Charlevoix,CPC,51302,GRN,859
QC,Quebec,24020,Beauport--Côte-de-Beaupré--Île d'Orléans--Charlevoix,CPC,51302,FD,182
QC,Quebec,24008,Beauport--Limoilou,CPC,51499,CPC,15461
QC,Quebec,24008,Beauport--Limoilou,CPC,51499,NDP,12881
QC,Quebec,24008,Beauport--Limoilou,CPC,51499,LIB,12854
QC,Quebec,24008,Beauport--Limoilou,CPC,51499,BQ,7467
QC,Quebec,24008,Beauport--Limoilou,CPC,51499,GRN,1220
QC,Quebec,24008,Beauport--Limoilou,CPC,51499,LTN,423
QC,Quebec,24008,Beauport--Limoilou,CPC,51499,ML,128
QC,Quebec,24008,Beauport--Limoilou,CPC,51499,FD,124
QC,Quebec,24009,Bécancour--Nicolet--Saurel,BQ,53163,BQ,20871
QC,Quebec,24009,Bécancour--Nicolet--Saurel,BQ,53163,LIB,12666
QC,Quebec,24009,Bécancour--Nicolet--Saurel,BQ,53163,NDP,11531
QC,Quebec,24009,Bécancour--Nicolet--Saurel,BQ,53163,CPC,5955
QC,Quebec,24009,Bécancour--Nicolet--Saurel,BQ,53163,GRN,1182
QC,Quebec,24010,Bellechasse--Les Etchemins--Lévis,CPC,63422,CPC,31872
QC,Quebec,24010,Bellechasse--Les Etchemins--Lévis,CPC,63422,LIB,12961
QC,Quebec,24010,Bellechasse--Les Etchemins--Lévis,CPC,63422,NDP,8516
QC,Quebec,24010,Bellechasse--Les Etchemins--Lévis,CPC,63422,BQ,7217
QC,Quebec,24010,Bellechasse--Les Etchemins--Lévis,CPC,63422,GRN,2032
QC,Quebec,24011,Beloeil--Chambly,NDP,67388,NDP,20641
QC,Quebec,24011,Beloeil--Chambly,NDP,67388,LIB,19494
QC,Quebec,24011,Beloeil--Chambly,NDP,67388,BQ,18387
QC,Quebec,24011,Beloeil--Chambly,NDP,67388,CPC,6173
QC,Quebec,24011,Beloeil--Chambly,NDP,67388,GRN,1498
QC,Quebec,24011,Beloeil--Chambly,NDP,67388,LTN,245
QC,Quebec,24012,Berthier--Maskinongé,NDP,55250,NDP,22942
QC,Quebec,24012,Berthier--Maskinongé,NDP,55250,BQ,14037
QC,Quebec,24012,Berthier--Maskinongé,NDP,55250,LIB,11032
QC,Quebec,24012,Berthier--Maskinongé,NDP,55250,CPC,5548
QC,Quebec,24012,Berthier--Maskinongé,NDP,55250,GRN,847
QC,Quebec,24015,Bourassa,LIB,41988,LIB,22234
QC,Quebec,24015,Bourassa,LIB,41988,BQ,7049
QC,Quebec,24015,Bourassa,LIB,41988,NDP,6144
QC,Quebec,24015,Bourassa,LIB,41988,CPC,3819
QC,Quebec,24015,Bourassa,LIB,41988,GRN,886
QC,Quebec,24015,Bourassa,LIB,41988,IND,669
QC,Quebec,24015,Bourassa,LIB,41988,ML,229
QC,Quebec,24015,Bourassa,LIB,41988,FD,99
QC,Quebec,24016,Brome--Missisquoi,LIB,59391,LIB,25744
QC,Quebec,24016,Brome--Missisquoi,LIB,59391,NDP,14383
QC,Quebec,24016,Brome--Missisquoi,LIB,59391,BQ,10252
QC,Quebec,24016,Brome--Missisquoi,LIB,59391,CPC,6724
QC,Quebec,24016,Brome--Missisquoi,LIB,59391,GRN,1377
QC,Quebec,24016,Brome--Missisquoi,LIB,59391,FD,195
QC,Quebec,24017,Brossard--Saint-Lambert,LIB,57809,LIB,28818
QC,Quebec,24017,Brossard--Saint-Lambert,LIB,57809,NDP,14075
QC,Quebec,24017,Brossard--Saint-Lambert,LIB,57809,CPC,7215
QC,Quebec,24017,Brossard--Saint-Lambert,LIB,57809,BQ,6071
QC,Quebec,24017,Brossard--Saint-Lambert,LIB,57809,GRN,1081
QC,Quebec,24019,Charlesbourg--Haute-Saint-Charles,CPC,59122,CPC,24608
QC,Quebec,24019,Charlesbourg--Haute-Saint-Charles,CPC,59122,LIB,13525
QC,Quebec,24019,Charlesbourg--Haute-Saint-Charles,CPC,59122,NDP,11690
QC,Quebec,24019,Charlesbourg--Haute-Saint-Charles,CPC,59122,BQ,7177
QC,Quebec,24019,Charlesbourg--Haute-Saint-Charles,CPC,59122,GRN,1256
QC,Quebec,24021,Châteauguay--Lacolle,LIB,52691,LIB,20245
QC,Quebec,24021,Châteauguay--Lacolle,LIB,52691,BQ,12615
QC,Quebec,24021,Châteauguay--Lacolle,LIB,52691,NDP,11986
QC,Quebec,24021,Châteauguay--Lacolle,LIB,52691,CPC,5805
QC,Quebec,24021,Châteauguay--Lacolle,LIB,52691,GRN,982
QC,Quebec,24021,Châteauguay--Lacolle,LIB,52691,ML,149
QC,Quebec,24022,Chicoutimi--Le Fjord,LIB,44550,LIB,13619
QC,Quebec,24022,Chicoutimi--Le Fjord,LIB,44550,NDP,13019
QC,Quebec,24022,Chicoutimi--Le Fjord,LIB,44550,BQ,8990
QC,Quebec,24022,Chicoutimi--Le Fjord,LIB,44550,CPC,7270
QC,Quebec,24022,Chicoutimi--Le Fjord,LIB,44550,GRN,907
QC,Quebec,24023,Compton--Stanstead,LIB,56559,LIB,20582
QC,Quebec,24023,Compton--Stanstead,LIB,56559,NDP,15300
QC,Quebec,24023,Compton--Stanstead,LIB,56559,BQ,11551
QC,Quebec,24023,Compton--Stanstead,LIB,56559,CPC,6978
QC,Quebec,24023,Compton--Stanstead,LIB,56559,GRN,1085
QC,Quebec,24023,Compton--Stanstead,LIB,56559,RHI,315
QC,Quebec,24024,Dorval--Lachine--LaSalle,LIB,55198,LIB,29974
QC,Quebec,24024,Dorval--Lachine--LaSalle,LIB,55198,NDP,11769
QC,Quebec,24024,Dorval--Lachine--LaSalle,LIB,55198,CPC,6049
QC,Quebec,24024,Dorval--Lachine--LaSalle,LIB,55198,BQ,5338
QC,Quebec,24024,Dorval--Lachine--LaSalle,LIB,55198,GRN,1245
QC,Quebec,24024,Dorval--Lachine--LaSalle,LIB,55198,IND,230
QC,Quebec,24025,Drummond,NDP,53077,NDP,15833
QC,Quebec,24025,Drummond,NDP,53077,LIB,13793
QC,Quebec,24025,Drummond,NDP,53077,BQ,11862
QC,Quebec,24025,Drummond,NDP,53077,CPC,9221
QC,Quebec,24025,Drummond,NDP,53077,GRN,1270
QC,Quebec,24026,Gaspésie--Les Îles-de-la-Madeleine,LIB,40012,LIB,15345
QC,Quebec,24026,Gaspésie--Les Îles-de-la-Madeleine,LIB,40012,NDP,12885
QC,Quebec,24026,Gaspésie--Les Îles-de-la-Madeleine,LIB,40012,BQ,8289
QC,Quebec,24026,Gaspésie--Les Îles-de-la-Madeleine,LIB,40012,CPC,2398
QC,Quebec,24026,Gaspésie--Les Îles-de-la-Madeleine,LIB,40012,GRN,400
QC,Quebec,24026,Gaspésie--Les Îles-de-la-Madeleine,LIB,40012,RHI,300
QC,Quebec,24027,Gatineau,LIB,58322,LIB,31076
QC,Quebec,24027,Gatineau,LIB,58322,NDP,15352
QC,Quebec,24027,Gatineau,LIB,58322,BQ,5455
QC,Quebec,24027,Gatineau,LIB,58322,CPC,4733
QC,Quebec,24027,Gatineau,LIB,58322,GRN,942
QC,Quebec,24027,Gatineau,LIB,58322,IND,148
QC,Quebec,24027,Gatineau,LIB,58322,ML,94
QC,Quebec,24028,Hochelaga,NDP,52781,NDP,16034
QC,Quebec,24028,Hochelaga,NDP,52781,LIB,15534
QC,Quebec,24028,Hochelaga,NDP,52781,BQ,14389
QC,Quebec,24028,Hochelaga,NDP,52781,CPC,3555
QC,Quebec,24028,Hochelaga,NDP,52781,GRN,1654
QC,Quebec,24028,Hochelaga,NDP,52781,RHI,411
QC,Quebec,24028,Hochelaga,NDP,52781,COM,179
QC,Quebec,24028,Hochelaga,NDP,52781,ML,148
QC,Quebec,24029,Honoré-Mercier,LIB,52340,LIB,29211
QC,Quebec,24029,Honoré-Mercier,LIB,52340,NDP,8478
QC,Quebec,24029,Honoré-Mercier,LIB,52340,BQ,6680
QC,Quebec,24029,Honoré-Mercier,LIB,52340,CPC,6226
QC,Quebec,24029,Honoré-Mercier,LIB,52340,GRN,814
QC,Quebec,24029,Honoré-Mercier,LIB,52340,FD,168
QC,Quebec,24029,Honoré-Mercier,LIB,52340,ML,81
QC,Quebec,24030,Hull--Aylmer,LIB,55831,LIB,28478
QC,Quebec,24030,Hull--Aylmer,LIB,55831,NDP,17472
QC,Quebec,24030,Hull--Aylmer,LIB,55831,CPC,4278
QC,Quebec,24030,Hull--Aylmer,LIB,55831,BQ,3625
QC,Quebec,24030,Hull--Aylmer,LIB,55831,GRN,1035
QC,Quebec,24030,Hull--Aylmer,LIB,55831,CHP,291
QC,Quebec,24030,Hull--Aylmer,LIB,55831,IND,160
QC,Quebec,24030,Hull--Aylmer,LIB,55831,ML,101
QC,Quebec,24031,Joliette,BQ,57798,BQ,18875
QC,Quebec,24031,Joliette,BQ,57798,LIB,15995
QC,Quebec,24031,Joliette,BQ,57798,NDP,14566
QC,Quebec,24031,Joliette,BQ,57798,CPC,5705
QC,Quebec,24031,Joliette,BQ,57798,GRN,1335
QC,Quebec,24031,Joliette,BQ,57798,FD,213
QC,Quebec,24032,Jonquière,NDP,49002,NDP,14039
QC,Quebec,24032,Jonquière,NDP,49002,LIB,13700
QC,Quebec,24032,Jonquière,NDP,49002,BQ,11202
QC,Quebec,24032,Jonquière,NDP,49002,CPC,8124
QC,Quebec,24032,Jonquière,NDP,49002,GRN,656
QC,Quebec,24032,Jonquière,NDP,49002,RHI,382
QC,Quebec,24033,La Pointe-de-l'Île,BQ,56138,BQ,18545
QC,Quebec,24033,La Pointe-de-l'Île,BQ,56138,LIB,15777
QC,Quebec,24033,La Pointe-de-l'Île,BQ,56138,NDP,14777
QC,Quebec,24033,La Pointe-de-l'Île,BQ,56138,CPC,4408
QC,Quebec,24033,La Pointe-de-l'Île,BQ,56138,GRN,1130
QC,Quebec,24033,La Pointe-de-l'Île,BQ,56138,RHI,358
QC,Quebec,24033,La Pointe-de-l'Île,BQ,56138,FD,135
QC,Quebec,24033,La Pointe-de-l'Île,BQ,56138,ML,96
QC,Quebec,24034,La Prairie,LIB,58568,LIB,20993
QC,Quebec,24034,La Prairie,LIB,58568,BQ,15107
QC,Quebec,24034,La Prairie,LIB,58568,NDP,13174
QC,Quebec,24034,La Prairie,LIB,58568,CPC,6859
QC,Quebec,24034,La Prairie,LIB,58568,GRN,1235
QC,Quebec,24034,La Prairie,LIB,58568,ML,204
QC,Quebec,24035,Lac-Saint-Jean,CPC,56204,CPC,18393
QC,Quebec,24035,Lac-Saint-Jean,CPC,56204,NDP,15735
QC,Quebec,24035,Lac-Saint-Jean,CPC,56204,LIB,10193
QC,Quebec,24035,Lac-Saint-Jean,CPC,56204,BQ,10152
QC,Quebec,24035,Lac-Saint-Jean,CPC,56204,GRN,806
QC,Quebec,24036,Lac-Saint-Louis,LIB,62633,LIB,39965
QC,Quebec,24036,Lac-Saint-Louis,LIB,62633,CPC,10857
QC,Quebec,24036,Lac-Saint-Louis,LIB,62633,NDP,7997
QC,Quebec,24036,Lac-Saint-Louis,LIB,62633,GRN,1812
QC,Quebec,24036,Lac-Saint-Louis,LIB,62633,BQ,1681
QC,Quebec,24037,LaSalle--Émard--Verdun,LIB,54586,LIB,23603
QC,Quebec,24037,LaSalle--Émard--Verdun,LIB,54586,NDP,15566
QC,Quebec,24037,LaSalle--Émard--Verdun,LIB,54586,BQ,9164
QC,Quebec,24037,LaSalle--Émard--Verdun,LIB,54586,CPC,3713
QC,Quebec,24037,LaSalle--Émard--Verdun,LIB,54586,GRN,1717
QC,Quebec,24038,Laurentides--Labelle,LIB,64203,LIB,20277
QC,Quebec,24038,Laurentides--Labelle,LIB,64203,BQ,18792
QC,Quebec,24038,Laurentides--Labelle,LIB,64203,NDP,16644
QC,Quebec,24038,Laurentides--Labelle,LIB,64203,CPC,6209
QC,Quebec,24038,Laurentides--Labelle,LIB,64203,GRN,1251
QC,Quebec,24039,Laurier--Sainte-Marie,NDP,55275,NDP,20929
QC,Quebec,24039,Laurier--Sainte-Marie,NDP,55275,BQ,15699
QC,Quebec,24039,Laurier--Sainte-Marie,NDP,55275,LIB,12938
QC,Quebec,24039,Laurier--Sainte-Marie,NDP,55275,CPC,2242
QC,Quebec,24039,Laurier--Sainte-Marie,NDP,55275,GRN,1904
QC,Quebec,24039,Laurier--Sainte-Marie,NDP,55275,LTN,604
QC,Quebec,24039,Laurier--Sainte-Marie,NDP,55275,IND,160
QC,Quebec,24039,Laurier--Sainte-Marie,NDP,55275,ML,103
QC,Quebec,24039,Laurier--Sainte-Marie,NDP,55275,COM,102
QC,Quebec,24040,Laval--Les Îles,LIB,54888,LIB,25857
QC,Quebec,24040,Laval--Les Îles,LIB,54888,NDP,10710
QC,Quebec,24040,Laval--Les Îles,LIB,54888,CPC,9811
QC,Quebec,24040,Laval--Les Îles,LIB,54888,BQ,6731
QC,Quebec,24040,Laval--Les Îles,LIB,54888,GRN,921
QC,Quebec,24040,Laval--Les Îles,LIB,54888,ML,175
QC,Quebec,24042,Lévis--Lotbinière,CPC,63563,CPC,31357
QC,Quebec,24042,Lévis--Lotbinière,CPC,63563,LIB,13562
